Source,Target,Weight,Type
E_103,E_110,6,undirected
E_103,E_111,5,undirected
E_103,E_114,10,undirected
E_103,E_117,1,undirected
E_103,E_118,4,undirected
E_103,E_128,4,undirected
E_103,E_130,4,undirected
E_103,E_131,5,undirected
E_103,E_137,3,undirected
E_103,E_141,6,undirected
E_103,E_142,5,undirected
E_103,E_143,3,undirected
E_103,E_19,1,undirected
E_103,E_20,5,undirected
E_103,E_24,5,undirected
E_103,E_28,1,undirected
E_103,E_31,5,undirected
E_103,E_39,2,undirected
E_103,E_40,3,undirected
E_103,E_45,14,undirected
E_103,E_46,1,undirected
E_103,E_47,3,undirected
E_103,E_51,37,undirected
E_103,E_53,10,undirected
E_103,E_58,2,undirected
E_103,E_60,3,undirected
E_103,E_62,3,undirected
E_103,E_63,2,undirected
E_103,E_64,3,undirected
E_103,E_68,1,undirected
E_103,E_71,4,undirected
E_103,E_76,3,undirected
E_103,E_79,2,undirected
E_103,E_8,3,undirected
E_103,E_85,6,undirected
E_103,E_87,5,undirected
E_103,E_92,19,undirected
E_103,E_97,3,undirected
E_103,E_98,4,undirected
E_103,J_133,3,undirected
E_103,J_15,1,undirected
E_103,J_52,3,undirected
E_103,J_55,2,undirected
E_103,J_67,2,undirected
E_103,J_77,1,undirected
E_103,K_108,4,undirected
E_103,K_110,3,undirected
E_103,K_113,3,undirected
E_103,K_119,1,undirected
E_103,K_140,3,undirected
E_103,K_145,2,undirected
E_103,K_148,5,undirected
E_103,K_41,2,undirected
E_103,K_44,1,undirected
E_103,K_49,3,undirected
E_103,K_9,4,undirected
E_103,S_100,1,undirected
E_103,S_11,1,undirected
E_103,S_12,2,undirected
E_103,S_135,2,undirected
E_103,S_139,3,undirected
E_103,S_149,5,undirected
E_103,S_15,3,undirected
E_103,S_17,2,undirected
E_103,S_19,5,undirected
E_103,S_24,4,undirected
E_103,S_26,1,undirected
E_103,S_35,2,undirected
E_103,S_38,5,undirected
E_103,S_39,3,undirected
E_103,S_52,1,undirected
E_103,S_57,1,undirected
E_103,S_70,1,undirected
E_103,S_87,3,undirected
E_104,E_105,1,undirected
E_104,E_107,12,undirected
E_104,E_114,10,undirected
E_104,E_127,1,undirected
E_104,E_24,2,undirected
E_104,E_28,2,undirected
E_104,E_30,3,undirected
E_104,E_36,26,undirected
E_104,E_48,10,undirected
E_104,E_53,3,undirected
E_104,E_56,2,undirected
E_104,E_85,1,undirected
E_104,J_102,3,undirected
E_104,J_123,2,undirected
E_104,J_67,17,undirected
E_104,S_24,6,undirected
E_104,S_53,1,undirected
E_104,S_94,2,undirected
E_105,E_104,1,undirected
E_105,E_107,2,undirected
E_105,E_108,4,undirected
E_105,E_114,19,undirected
E_105,E_115,10,undirected
E_105,E_12,2,undirected
E_105,E_122,22,undirected
E_105,E_127,9,undirected
E_105,E_13,4,undirected
E_105,E_137,1,undirected
E_105,E_14,6,undirected
E_105,E_140,6,undirected
E_105,E_2,8,undirected
E_105,E_29,2,undirected
E_105,E_33,2,undirected
E_105,E_36,5,undirected
E_105,E_39,7,undirected
E_105,E_42,1,undirected
E_105,E_53,11,undirected
E_105,E_57,2,undirected
E_105,E_6,4,undirected
E_105,E_62,1,undirected
E_105,E_80,1,undirected
E_105,J_104,1,undirected
E_105,J_106,1,undirected
E_105,J_31,2,undirected
E_105,J_45,1,undirected
E_105,J_52,3,undirected
E_105,J_67,14,undirected
E_105,K_19,4,undirected
E_105,S_24,4,undirected
E_105,S_94,2,undirected
E_106,E_103,5,undirected
E_106,E_114,13,undirected
E_106,E_131,2,undirected
E_106,E_147,1,undirected
E_106,E_19,3,undirected
E_106,E_24,3,undirected
E_106,E_42,9,undirected
E_106,E_57,2,undirected
E_106,E_73,1,undirected
E_106,E_98,1,undirected
E_106,J_100,1,undirected
E_106,J_128,1,undirected
E_106,J_67,28,undirected
E_106,K_9,2,undirected
E_106,S_11,4,undirected
E_106,S_132,5,undirected
E_106,S_24,11,undirected
E_106,S_66,1,undirected
E_106,S_94,5,undirected
E_107,E_1,6,undirected
E_107,E_10,19,undirected
E_107,E_100,4,undirected
E_107,E_104,12,undirected
E_107,E_105,2,undirected
E_107,E_114,66,undirected
E_107,E_116,2,undirected
E_107,E_117,16,undirected
E_107,E_118,14,undirected
E_107,E_121,10,undirected
E_107,E_123,1,undirected
E_107,E_125,10,undirected
E_107,E_126,3,undirected
E_107,E_128,4,undirected
E_107,E_129,3,undirected
E_107,E_13,3,undirected
E_107,E_130,13,undirected
E_107,E_134,1,undirected
E_107,E_135,1,undirected
E_107,E_14,32,undirected
E_107,E_144,3,undirected
E_107,E_16,1,undirected
E_107,E_18,12,undirected
E_107,E_19,1,undirected
E_107,E_20,5,undirected
E_107,E_25,1,undirected
E_107,E_26,3,undirected
E_107,E_27,5,undirected
E_107,E_32,5,undirected
E_107,E_34,5,undirected
E_107,E_36,34,undirected
E_107,E_37,4,undirected
E_107,E_39,11,undirected
E_107,E_41,38,undirected
E_107,E_45,10,undirected
E_107,E_49,4,undirected
E_107,E_50,32,undirected
E_107,E_51,11,undirected
E_107,E_53,8,undirected
E_107,E_58,4,undirected
E_107,E_63,1,undirected
E_107,E_72,8,undirected
E_107,E_73,8,undirected
E_107,E_75,3,undirected
E_107,E_76,15,undirected
E_107,E_78,1,undirected
E_107,E_79,3,undirected
E_107,E_81,2,undirected
E_107,E_82,14,undirected
E_107,E_84,4,undirected
E_107,E_89,6,undirected
E_107,E_9,2,undirected
E_107,E_91,5,undirected
E_107,E_94,17,undirected
E_107,J_11,1,undirected
E_107,J_110,4,undirected
E_107,J_67,2,undirected
E_107,K_1,1,undirected
E_107,K_110,2,undirected
E_107,K_113,8,undirected
E_107,K_12,3,undirected
E_107,K_13,5,undirected
E_107,K_133,3,undirected
E_107,K_146,2,undirected
E_107,K_40,8,undirected
E_107,K_52,4,undirected
E_107,K_61,4,undirected
E_107,K_62,3,undirected
E_107,K_66,1,undirected
E_107,K_73,3,undirected
E_107,K_94,2,undirected
E_107,S_113,24,undirected
E_107,S_23,2,undirected
E_107,S_24,12,undirected
E_107,S_94,8,undirected
E_107,S_99,1,undirected
E_108,E_105,4,undirected
E_108,E_111,2,undirected
E_108,E_114,9,undirected
E_108,E_17,3,undirected
E_108,E_50,1,undirected
E_108,E_60,8,undirected
E_108,E_74,6,undirected
E_108,J_18,1,undirected
E_108,J_67,15,undirected
E_108,J_76,3,undirected
E_108,K_27,3,undirected
E_108,S_136,2,undirected
E_108,S_24,24,undirected
E_108,S_46,1,undirected
E_108,S_94,8,undirected
E_109,E_114,9,undirected
E_109,E_19,2,undirected
E_109,E_20,9,undirected
E_109,E_35,2,undirected
E_109,E_36,4,undirected
E_109,E_42,1,undirected
E_109,E_45,5,undirected
E_109,E_51,1,undirected
E_109,E_60,8,undirected
E_109,E_63,10,undirected
E_109,E_76,1,undirected
E_109,E_91,3,undirected
E_109,J_25,1,undirected
E_109,J_67,11,undirected
E_109,J_77,5,undirected
E_109,K_1,1,undirected
E_109,K_49,11,undirected
E_109,S_24,15,undirected
E_109,S_90,1,undirected
E_109,S_94,5,undirected
E_11,E_1,1,undirected
E_11,E_114,2,undirected
E_11,E_135,1,undirected
E_11,E_143,2,undirected
E_11,E_42,6,undirected
E_11,J_128,2,undirected
E_11,J_136,4,undirected
E_11,J_67,30,undirected
E_11,J_79,3,undirected
E_11,K_20,2,undirected
E_11,K_49,4,undirected
E_11,K_84,2,undirected
E_11,S_125,1,undirected
E_11,S_24,11,undirected
E_11,S_71,4,undirected
E_11,S_90,8,undirected
E_11,S_94,7,undirected
E_110,E_103,6,undirected
E_110,E_114,8,undirected
E_110,E_12,1,undirected
E_110,E_131,2,undirected
E_110,E_25,2,undirected
E_110,E_42,6,undirected
E_110,E_44,11,undirected
E_110,E_50,1,undirected
E_110,E_67,14,undirected
E_110,J_145,2,undirected
E_110,J_67,23,undirected
E_110,K_13,1,undirected
E_110,K_39,5,undirected
E_110,S_19,1,undirected
E_110,S_24,24,undirected
E_110,S_44,3,undirected
E_110,S_70,2,undirected
E_110,S_90,2,undirected
E_110,S_94,4,undirected
E_111,E_101,1,undirected
E_111,E_103,5,undirected
E_111,E_108,2,undirected
E_111,E_114,10,undirected
E_111,E_12,15,undirected
E_111,E_126,1,undirected
E_111,E_132,1,undirected
E_111,E_133,2,undirected
E_111,E_141,1,undirected
E_111,E_147,4,undirected
E_111,E_42,1,undirected
E_111,E_44,12,undirected
E_111,E_51,5,undirected
E_111,E_53,5,undirected
E_111,E_55,4,undirected
E_111,E_60,4,undirected
E_111,E_90,1,undirected
E_111,E_99,2,undirected
E_111,J_117,1,undirected
E_111,J_133,3,undirected
E_111,J_18,2,undirected
E_111,J_25,2,undirected
E_111,J_36,2,undirected
E_111,J_53,2,undirected
E_111,J_67,25,undirected
E_111,K_137,2,undirected
E_111,K_26,2,undirected
E_111,K_72,1,undirected
E_111,S_139,1,undirected
E_111,S_19,2,undirected
E_111,S_24,13,undirected
E_111,S_94,6,undirected
E_112,E_1,1,undirected
E_112,E_114,5,undirected
E_112,E_12,2,undirected
E_112,E_18,2,undirected
E_112,E_20,9,undirected
E_112,E_42,2,undirected
E_112,E_50,5,undirected
E_112,E_53,3,undirected
E_112,E_85,3,undirected
E_112,J_127,1,undirected
E_112,J_67,24,undirected
E_112,K_13,8,undirected
E_112,K_54,6,undirected
E_112,S_24,10,undirected
E_112,S_70,1,undirected
E_112,S_71,2,undirected
E_112,S_94,6,undirected
E_113,E_114,10,undirected
E_113,E_12,2,undirected
E_113,E_122,3,undirected
E_113,E_13,1,undirected
E_113,E_139,1,undirected
E_113,E_145,2,undirected
E_113,E_19,1,undirected
E_113,E_36,1,undirected
E_113,E_42,12,undirected
E_113,E_45,4,undirected
E_113,E_60,7,undirected
E_113,E_62,1,undirected
E_113,J_67,17,undirected
E_113,S_125,2,undirected
E_113,S_24,23,undirected
E_113,S_70,2,undirected
E_113,S_94,3,undirected
E_114,D_0,3,undirected
E_114,D_2,8,undirected
E_114,D_3,2,undirected
E_114,D_4,1,undirected
E_114,D_5,1,undirected
E_114,D_6,10,undirected
E_114,E_0,5,undirected
E_114,E_1,14,undirected
E_114,E_10,7,undirected
E_114,E_100,5,undirected
E_114,E_101,2,undirected
E_114,E_102,9,undirected
E_114,E_103,10,undirected
E_114,E_104,10,undirected
E_114,E_105,19,undirected
E_114,E_106,13,undirected
E_114,E_107,66,undirected
E_114,E_108,9,undirected
E_114,E_109,9,undirected
E_114,E_11,2,undirected
E_114,E_110,8,undirected
E_114,E_111,10,undirected
E_114,E_112,5,undirected
E_114,E_113,10,undirected
E_114,E_115,15,undirected
E_114,E_116,7,undirected
E_114,E_117,10,undirected
E_114,E_118,11,undirected
E_114,E_119,8,undirected
E_114,E_12,20,undirected
E_114,E_120,8,undirected
E_114,E_121,14,undirected
E_114,E_122,7,undirected
E_114,E_123,14,undirected
E_114,E_124,6,undirected
E_114,E_125,15,undirected
E_114,E_126,11,undirected
E_114,E_127,8,undirected
E_114,E_128,15,undirected
E_114,E_129,15,undirected
E_114,E_13,4,undirected
E_114,E_130,8,undirected
E_114,E_131,3,undirected
E_114,E_132,18,undirected
E_114,E_133,5,undirected
E_114,E_134,15,undirected
E_114,E_135,3,undirected
E_114,E_136,20,undirected
E_114,E_137,5,undirected
E_114,E_138,6,undirected
E_114,E_139,12,undirected
E_114,E_14,9,undirected
E_114,E_140,4,undirected
E_114,E_141,11,undirected
E_114,E_143,23,undirected
E_114,E_144,13,undirected
E_114,E_146,18,undirected
E_114,E_147,1,undirected
E_114,E_149,4,undirected
E_114,E_15,2,undirected
E_114,E_16,1,undirected
E_114,E_17,11,undirected
E_114,E_18,9,undirected
E_114,E_19,16,undirected
E_114,E_2,10,undirected
E_114,E_20,18,undirected
E_114,E_21,6,undirected
E_114,E_22,9,undirected
E_114,E_23,12,undirected
E_114,E_24,12,undirected
E_114,E_26,12,undirected
E_114,E_27,6,undirected
E_114,E_28,16,undirected
E_114,E_29,9,undirected
E_114,E_3,3,undirected
E_114,E_30,11,undirected
E_114,E_31,1,undirected
E_114,E_32,21,undirected
E_114,E_33,5,undirected
E_114,E_34,4,undirected
E_114,E_35,11,undirected
E_114,E_36,4,undirected
E_114,E_37,13,undirected
E_114,E_38,4,undirected
E_114,E_39,9,undirected
E_114,E_4,7,undirected
E_114,E_40,17,undirected
E_114,E_41,2,undirected
E_114,E_42,19,undirected
E_114,E_43,7,undirected
E_114,E_44,5,undirected
E_114,E_45,4,undirected
E_114,E_46,4,undirected
E_114,E_47,6,undirected
E_114,E_48,7,undirected
E_114,E_49,13,undirected
E_114,E_5,6,undirected
E_114,E_50,9,undirected
E_114,E_51,4,undirected
E_114,E_52,6,undirected
E_114,E_53,26,undirected
E_114,E_54,5,undirected
E_114,E_56,7,undirected
E_114,E_57,5,undirected
E_114,E_58,1,undirected
E_114,E_59,14,undirected
E_114,E_6,2,undirected
E_114,E_60,29,undirected
E_114,E_62,15,undirected
E_114,E_63,1,undirected
E_114,E_65,6,undirected
E_114,E_66,17,undirected
E_114,E_68,1,undirected
E_114,E_7,16,undirected
E_114,E_71,15,undirected
E_114,E_73,7,undirected
E_114,E_74,3,undirected
E_114,E_75,12,undirected
E_114,E_76,16,undirected
E_114,E_77,8,undirected
E_114,E_79,2,undirected
E_114,E_8,4,undirected
E_114,E_80,9,undirected
E_114,E_81,16,undirected
E_114,E_83,13,undirected
E_114,E_84,6,undirected
E_114,E_85,11,undirected
E_114,E_87,2,undirected
E_114,E_88,5,undirected
E_114,E_89,12,undirected
E_114,E_9,4,undirected
E_114,E_90,5,undirected
E_114,E_91,5,undirected
E_114,E_92,6,undirected
E_114,E_93,1,undirected
E_114,E_94,13,undirected
E_114,E_95,9,undirected
E_114,E_96,2,undirected
E_114,E_97,13,undirected
E_114,E_98,17,undirected
E_114,E_99,17,undirected
E_114,J_1,6,undirected
E_114,J_10,9,undirected
E_114,J_100,1,undirected
E_114,J_101,1,undirected
E_114,J_102,6,undirected
E_114,J_106,3,undirected
E_114,J_107,3,undirected
E_114,J_109,4,undirected
E_114,J_11,3,undirected
E_114,J_110,6,undirected
E_114,J_112,8,undirected
E_114,J_114,4,undirected
E_114,J_115,2,undirected
E_114,J_117,7,undirected
E_114,J_118,5,undirected
E_114,J_119,4,undirected
E_114,J_12,3,undirected
E_114,J_121,2,undirected
E_114,J_122,4,undirected
E_114,J_123,6,undirected
E_114,J_125,1,undirected
E_114,J_126,4,undirected
E_114,J_128,3,undirected
E_114,J_129,2,undirected
E_114,J_13,5,undirected
E_114,J_132,4,undirected
E_114,J_133,3,undirected
E_114,J_135,4,undirected
E_114,J_139,3,undirected
E_114,J_140,7,undirected
E_114,J_141,12,undirected
E_114,J_142,3,undirected
E_114,J_143,1,undirected
E_114,J_144,2,undirected
E_114,J_145,3,undirected
E_114,J_146,3,undirected
E_114,J_148,2,undirected
E_114,J_149,3,undirected
E_114,J_15,6,undirected
E_114,J_16,14,undirected
E_114,J_19,6,undirected
E_114,J_2,4,undirected
E_114,J_20,9,undirected
E_114,J_23,5,undirected
E_114,J_27,4,undirected
E_114,J_28,2,undirected
E_114,J_30,8,undirected
E_114,J_31,5,undirected
E_114,J_32,3,undirected
E_114,J_33,5,undirected
E_114,J_35,3,undirected
E_114,J_37,3,undirected
E_114,J_38,6,undirected
E_114,J_39,4,undirected
E_114,J_4,6,undirected
E_114,J_42,6,undirected
E_114,J_43,6,undirected
E_114,J_44,4,undirected
E_114,J_45,2,undirected
E_114,J_47,2,undirected
E_114,J_48,3,undirected
E_114,J_5,9,undirected
E_114,J_51,2,undirected
E_114,J_52,5,undirected
E_114,J_55,4,undirected
E_114,J_56,3,undirected
E_114,J_57,3,undirected
E_114,J_59,2,undirected
E_114,J_6,1,undirected
E_114,J_61,8,undirected
E_114,J_64,4,undirected
E_114,J_65,13,undirected
E_114,J_66,2,undirected
E_114,J_67,13,undirected
E_114,J_68,2,undirected
E_114,J_7,7,undirected
E_114,J_70,1,undirected
E_114,J_71,3,undirected
E_114,J_72,5,undirected
E_114,J_73,2,undirected
E_114,J_75,6,undirected
E_114,J_76,2,undirected
E_114,J_77,9,undirected
E_114,J_79,6,undirected
E_114,J_8,11,undirected
E_114,J_80,10,undirected
E_114,J_82,11,undirected
E_114,J_84,4,undirected
E_114,J_85,4,undirected
E_114,J_86,2,undirected
E_114,J_87,2,undirected
E_114,J_88,7,undirected
E_114,J_9,2,undirected
E_114,J_90,2,undirected
E_114,J_91,10,undirected
E_114,J_92,10,undirected
E_114,J_93,1,undirected
E_114,J_95,1,undirected
E_114,J_96,14,undirected
E_114,J_97,3,undirected
E_114,J_99,5,undirected
E_114,K_0,7,undirected
E_114,K_1,1,undirected
E_114,K_10,2,undirected
E_114,K_102,1,undirected
E_114,K_103,10,undirected
E_114,K_106,2,undirected
E_114,K_107,2,undirected
E_114,K_108,4,undirected
E_114,K_11,2,undirected
E_114,K_110,8,undirected
E_114,K_112,2,undirected
E_114,K_113,3,undirected
E_114,K_115,6,undirected
E_114,K_116,8,undirected
E_114,K_117,9,undirected
E_114,K_119,13,undirected
E_114,K_12,6,undirected
E_114,K_120,5,undirected
E_114,K_121,9,undirected
E_114,K_122,4,undirected
E_114,K_123,8,undirected
E_114,K_124,5,undirected
E_114,K_126,4,undirected
E_114,K_127,7,undirected
E_114,K_128,10,undirected
E_114,K_129,2,undirected
E_114,K_13,7,undirected
E_114,K_130,7,undirected
E_114,K_133,11,undirected
E_114,K_134,4,undirected
E_114,K_137,10,undirected
E_114,K_138,1,undirected
E_114,K_139,5,undirected
E_114,K_14,4,undirected
E_114,K_140,1,undirected
E_114,K_141,7,undirected
E_114,K_144,7,undirected
E_114,K_147,2,undirected
E_114,K_148,6,undirected
E_114,K_15,6,undirected
E_114,K_16,1,undirected
E_114,K_19,1,undirected
E_114,K_2,5,undirected
E_114,K_20,2,undirected
E_114,K_21,2,undirected
E_114,K_22,12,undirected
E_114,K_24,9,undirected
E_114,K_25,6,undirected
E_114,K_26,1,undirected
E_114,K_27,2,undirected
E_114,K_29,3,undirected
E_114,K_3,6,undirected
E_114,K_31,5,undirected
E_114,K_33,7,undirected
E_114,K_39,2,undirected
E_114,K_4,5,undirected
E_114,K_40,1,undirected
E_114,K_42,4,undirected
E_114,K_44,4,undirected
E_114,K_45,5,undirected
E_114,K_47,6,undirected
E_114,K_49,11,undirected
E_114,K_5,8,undirected
E_114,K_50,10,undirected
E_114,K_51,1,undirected
E_114,K_52,17,undirected
E_114,K_55,3,undirected
E_114,K_57,10,undirected
E_114,K_59,7,undirected
E_114,K_6,9,undirected
E_114,K_61,7,undirected
E_114,K_62,5,undirected
E_114,K_63,1,undirected
E_114,K_64,3,undirected
E_114,K_66,8,undirected
E_114,K_67,10,undirected
E_114,K_68,2,undirected
E_114,K_69,3,undirected
E_114,K_7,5,undirected
E_114,K_71,4,undirected
E_114,K_72,2,undirected
E_114,K_73,2,undirected
E_114,K_74,10,undirected
E_114,K_75,10,undirected
E_114,K_76,1,undirected
E_114,K_77,9,undirected
E_114,K_78,2,undirected
E_114,K_8,3,undirected
E_114,K_80,3,undirected
E_114,K_83,1,undirected
E_114,K_86,3,undirected
E_114,K_88,6,undirected
E_114,K_89,1,undirected
E_114,K_9,8,undirected
E_114,K_90,6,undirected
E_114,K_91,6,undirected
E_114,K_92,1,undirected
E_114,K_93,1,undirected
E_114,K_94,2,undirected
E_114,K_95,1,undirected
E_114,K_96,12,undirected
E_114,K_97,1,undirected
E_114,K_98,3,undirected
E_114,S_1,2,undirected
E_114,S_100,3,undirected
E_114,S_101,3,undirected
E_114,S_102,4,undirected
E_114,S_103,4,undirected
E_114,S_109,6,undirected
E_114,S_11,9,undirected
E_114,S_110,5,undirected
E_114,S_111,3,undirected
E_114,S_113,6,undirected
E_114,S_115,5,undirected
E_114,S_116,4,undirected
E_114,S_117,1,undirected
E_114,S_118,6,undirected
E_114,S_12,2,undirected
E_114,S_120,1,undirected
E_114,S_124,16,undirected
E_114,S_125,2,undirected
E_114,S_126,2,undirected
E_114,S_128,4,undirected
E_114,S_129,7,undirected
E_114,S_131,10,undirected
E_114,S_132,1,undirected
E_114,S_134,2,undirected
E_114,S_136,2,undirected
E_114,S_14,12,undirected
E_114,S_140,5,undirected
E_114,S_141,1,undirected
E_114,S_144,5,undirected
E_114,S_145,1,undirected
E_114,S_146,17,undirected
E_114,S_149,8,undirected
E_114,S_15,8,undirected
E_114,S_18,1,undirected
E_114,S_2,4,undirected
E_114,S_20,9,undirected
E_114,S_21,3,undirected
E_114,S_22,3,undirected
E_114,S_23,5,undirected
E_114,S_24,6,undirected
E_114,S_25,4,undirected
E_114,S_26,10,undirected
E_114,S_27,1,undirected
E_114,S_30,1,undirected
E_114,S_33,1,undirected
E_114,S_34,14,undirected
E_114,S_35,9,undirected
E_114,S_36,16,undirected
E_114,S_38,6,undirected
E_114,S_39,11,undirected
E_114,S_4,3,undirected
E_114,S_42,3,undirected
E_114,S_43,2,undirected
E_114,S_45,4,undirected
E_114,S_47,18,undirected
E_114,S_52,16,undirected
E_114,S_53,1,undirected
E_114,S_56,3,undirected
E_114,S_59,1,undirected
E_114,S_61,7,undirected
E_114,S_62,7,undirected
E_114,S_64,15,undirected
E_114,S_66,1,undirected
E_114,S_67,5,undirected
E_114,S_69,11,undirected
E_114,S_7,10,undirected
E_114,S_73,1,undirected
E_114,S_74,1,undirected
E_114,S_76,1,undirected
E_114,S_79,2,undirected
