Source,Target,Weight,Type
Kendrick Lamar_2009,Kendrick Lamar_2017,3,undirected
Kendrick Lamar_2009,Kendrick Lamar_2022,3,undirected
Kendrick Lamar_2010,Kendrick Lamar_2009,6,undirected
Kendrick Lamar_2010,Kendrick Lamar_2011,3,undirected
Kendrick Lamar_2010,Kendrick Lamar_2012,2,undirected
Kendrick Lamar_2010,Kendrick Lamar_2015,1,undirected
Kendrick Lamar_2011,Kendrick Lamar_2009,4,undirected
Kendrick Lamar_2011,Kendrick Lamar_2010,3,undirected
Kendrick Lamar_2011,Kendrick Lamar_2012,4,undirected
Kendrick Lamar_2012,Kendrick Lamar_2009,3,undirected
Kendrick Lamar_2012,Kendrick Lamar_2010,2,undirected
Kendrick Lamar_2012,Kendrick Lamar_2011,4,undirected
Kendrick Lamar_2012,Kendrick Lamar_2015,2,undirected
Kendrick Lamar_2012,Kendrick Lamar_2017,2,undirected
Kendrick Lamar_2015,Kendrick Lamar_2009,3,undirected
Kendrick Lamar_2015,Kendrick Lamar_2010,1,undirected
Kendrick Lamar_2015,Kendrick Lamar_2012,2,undirected
Kendrick Lamar_2015,Kendrick Lamar_2022,1,undirected
Kendrick Lamar_2017,Eminem_2013,1,undirected
Kendrick Lamar_2017,Kendrick Lamar_2009,3,undirected
Kendrick Lamar_2017,Kendrick Lamar_2012,2,undirected
Kendrick Lamar_2017,Kendrick Lamar_2022,2,undirected
Kendrick Lamar_2022,Kendrick Lamar_2009,3,undirected
Kendrick Lamar_2022,Kendrick Lamar_2015,1,undirected
Kendrick Lamar_2022,Kendrick Lamar_2017,2,undirected
Snoop Dogg_1993,Snoop Dogg_1996,3,undirected
Snoop Dogg_1993,Snoop Dogg_1998,5,undirected
Snoop Dogg_1993,Snoop Dogg_1999,4,undirected
Snoop Dogg_1993,Snoop Dogg_2000,1,undirected
Snoop Dogg_1993,Snoop Dogg_2003,1,undirected
Snoop Dogg_1996,Snoop Dogg_1993,3,undirected
Snoop Dogg_1996,Snoop Dogg_1998,4,undirected
Snoop Dogg_1996,Snoop Dogg_1999,1,undirected
Snoop Dogg_1996,Snoop Dogg_2006,2,undirected
Snoop Dogg_1998,Snoop Dogg_1993,5,undirected
Snoop Dogg_1998,Snoop Dogg_1996,4,undirected
Snoop Dogg_1998,Snoop Dogg_1999,6,undirected
Snoop Dogg_1998,Snoop Dogg_2000,2,undirected
Snoop Dogg_1998,Snoop Dogg_2002,3,undirected
Snoop Dogg_1998,Snoop Dogg_2003,2,undirected
Snoop Dogg_1998,Snoop Dogg_2004,2,undirected
Snoop Dogg_1998,Snoop Dogg_2006,3,undirected
Snoop Dogg_1999,Eminem_1996,1,undirected
Snoop Dogg_1999,Snoop Dogg_1993,4,undirected
Snoop Dogg_1999,Snoop Dogg_1996,1,undirected
Snoop Dogg_1999,Snoop Dogg_1998,6,undirected
Snoop Dogg_1999,Snoop Dogg_2000,4,undirected
Snoop Dogg_1999,Snoop Dogg_2002,1,undirected
Snoop Dogg_1999,Snoop Dogg_2006,1,undirected
Snoop Dogg_2000,Snoop Dogg_1993,1,undirected
Snoop Dogg_2000,Snoop Dogg_1998,2,undirected
Snoop Dogg_2000,Snoop Dogg_1999,4,undirected
Snoop Dogg_2002,Snoop Dogg_1998,3,undirected
Snoop Dogg_2002,Snoop Dogg_1999,1,undirected
Snoop Dogg_2002,Snoop Dogg_2003,2,undirected
Snoop Dogg_2003,Snoop Dogg_1993,1,undirected
Snoop Dogg_2003,Snoop Dogg_1998,2,undirected
Snoop Dogg_2003,Snoop Dogg_2002,2,undirected
Snoop Dogg_2003,Snoop Dogg_2004,6,undirected
Snoop Dogg_2004,Eminem_1996,3,undirected
Snoop Dogg_2004,Eminem_2010,1,undirected
Snoop Dogg_2004,Snoop Dogg_1998,2,undirected
Snoop Dogg_2004,Snoop Dogg_2003,6,undirected
Snoop Dogg_2006,Snoop Dogg_1996,2,undirected
Snoop Dogg_2006,Snoop Dogg_1998,3,undirected
Snoop Dogg_2006,Snoop Dogg_1999,1,undirected
Taylor Swift_2008,Taylor Swift_2010,6,undirected
Taylor Swift_2008,Taylor Swift_2012,4,undirected
Taylor Swift_2008,Taylor Swift_2014,1,undirected
Taylor Swift_2010,Elvis Presley_1960,1,undirected
Taylor Swift_2010,Taylor Swift_2008,6,undirected
Taylor Swift_2010,Taylor Swift_2012,3,undirected
Taylor Swift_2010,Taylor Swift_2014,5,undirected
Taylor Swift_2010,Taylor Swift_2017,1,undirected
Taylor Swift_2010,Taylor Swift_2019,3,undirected
Taylor Swift_2010,Taylor Swift_2020,2,undirected
Taylor Swift_2012,Taylor Swift_2008,4,undirected
Taylor Swift_2012,Taylor Swift_2010,3,undirected
Taylor Swift_2012,Taylor Swift_2014,1,undirected
Taylor Swift_2014,Elvis Presley_1960,3,undirected
Taylor Swift_2014,Taylor Swift_2008,1,undirected
Taylor Swift_2014,Taylor Swift_2010,5,undirected
Taylor Swift_2014,Taylor Swift_2012,1,undirected
Taylor Swift_2014,Taylor Swift_2017,4,undirected
Taylor Swift_2014,Taylor Swift_2019,1,undirected
Taylor Swift_2017,Taylor Swift_2010,1,undirected
Taylor Swift_2017,Taylor Swift_2014,4,undirected
Taylor Swift_2017,Taylor Swift_2019,6,undirected
Taylor Swift_2017,Taylor Swift_2022,1,undirected
Taylor Swift_2019,Taylor Swift_2010,3,undirected
Taylor Swift_2019,Taylor Swift_2014,1,undirected
Taylor Swift_2019,Taylor Swift_2017,6,undirected
Taylor Swift_2019,Taylor Swift_2020,4,undirected
Taylor Swift_2019,Taylor Swift_2022,2,undirected
Taylor Swift_2020,Eminem_2013,1,undirected
Taylor Swift_2020,Taylor Swift_2010,2,undirected
Taylor Swift_2020,Taylor Swift_2019,4,undirected
Taylor Swift_2020,Taylor Swift_2022,3,undirected
Taylor Swift_2022,Taylor Swift_2017,1,undirected
Taylor Swift_2022,Taylor Swift_2019,2,undirected
Taylor Swift_2022,Taylor Swift_2020,3,undirected
